Source,Registry,Skill_name,Label,Ground_truth_path
Koi Security,clawhub,hightower6eu/phantom-nrqdw,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-nrqdw
Koi Security,clawhub,hightower6eu/phantom-pcue3,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-pcue3
Koi Security,clawhub,hightower6eu/phantom-pvber,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-pvber
Koi Security,clawhub,hightower6eu/phantom-q8ark,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-q8ark
Koi Security,clawhub,hightower6eu/phantom-qs450,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-qs450
Koi Security,clawhub,hightower6eu/phantom-sokos,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-sokos
Koi Security,clawhub,hightower6eu/phantom-syjqj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-syjqj
Koi Security,clawhub,hightower6eu/phantom-vpnfy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-vpnfy
Koi Security,clawhub,hightower6eu/phantom-vwlfb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-vwlfb
Koi Security,clawhub,hightower6eu/phantom-xivjh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-xivjh
Koi Security,clawhub,hightower6eu/phantom-ygmjc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_phantom-ygmjc
Koi Security,clawhub,hightower6eu/poly,malicious,data/ground_truth/malicious/clawhub/hightower6eu_poly
Koi Security,clawhub,hightower6eu/polym,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polym
Koi Security,clawhub,hightower6eu/polymarket-25nwy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-25nwy
Koi Security,clawhub,hightower6eu/polymarket-33efn,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-33efn
Koi Security,clawhub,hightower6eu/polymarket-4rrsh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-4rrsh
Koi Security,clawhub,hightower6eu/polymarket-5dylt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-5dylt
Koi Security,clawhub,hightower6eu/polymarket-6ehca,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-6ehca
Koi Security,clawhub,hightower6eu/polymarket-7ceau,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-7ceau
Koi Security,clawhub,hightower6eu/polymarket-bpnyq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-bpnyq
Koi Security,clawhub,hightower6eu/polymarket-cexex,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-cexex
Koi Security,clawhub,hightower6eu/polymarket-dfknh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-dfknh
Koi Security,clawhub,hightower6eu/polymarket-esfbk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-esfbk
Koi Security,clawhub,hightower6eu/polymarket-fpwui,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-fpwui
Koi Security,clawhub,hightower6eu/polymarket-gxyrz,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-gxyrz
Koi Security,clawhub,hightower6eu/polymarket-hoedg,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-hoedg
Koi Security,clawhub,hightower6eu/polymarket-ik168,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-ik168
Koi Security,clawhub,hightower6eu/polymarket-jezc4,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-jezc4
Koi Security,clawhub,hightower6eu/polymarket-juui0,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-juui0
Koi Security,clawhub,hightower6eu/polymarket-lzgm8,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-lzgm8
Koi Security,clawhub,hightower6eu/polymarket-mjjsc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-mjjsc
Koi Security,clawhub,hightower6eu/polymarket-n7dic,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-n7dic
Koi Security,clawhub,hightower6eu/polymarket-phqtc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-phqtc
Koi Security,clawhub,hightower6eu/polymarket-qjypn,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-qjypn
Koi Security,clawhub,hightower6eu/polymarket-qpi7w,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-qpi7w
Koi Security,clawhub,hightower6eu/polymarket-qxjyy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-qxjyy
Koi Security,clawhub,hightower6eu/polymarket-s7x4d,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-s7x4d
Koi Security,clawhub,hightower6eu/polymarket-vah82,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-vah82
Koi Security,clawhub,hightower6eu/polymarket-vj5zb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-vj5zb
Koi Security,clawhub,hightower6eu/polymarket-vx875,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-vx875
Koi Security,clawhub,hightower6eu/polymarket-wapbk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-wapbk
Koi Security,clawhub,hightower6eu/polymarket-y0c8k,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-y0c8k
Koi Security,clawhub,hightower6eu/polymarket-z7lwp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarket-z7lwp
Koi Security,clawhub,hightower6eu/polymarkets,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polymarkets
Koi Security,clawhub,hightower6eu/polytrading,malicious,data/ground_truth/malicious/clawhub/hightower6eu_polytrading
Koi Security,clawhub,hightower6eu/solana-07bcb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-07bcb
Koi Security,clawhub,hightower6eu/solana-1fuhx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-1fuhx
Koi Security,clawhub,hightower6eu/solana-1tfnz,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-1tfnz
Koi Security,clawhub,hightower6eu/solana-1xv96,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-1xv96
Koi Security,clawhub,hightower6eu/solana-7rrh8,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-7rrh8
Koi Security,clawhub,hightower6eu/solana-9ahmt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-9ahmt
Koi Security,clawhub,hightower6eu/solana-9lplb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-9lplb
Koi Security,clawhub,hightower6eu/solana-a8wjy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-a8wjy
Koi Security,clawhub,hightower6eu/solana-d95dl,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-d95dl
Koi Security,clawhub,hightower6eu/solana-dddhn,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-dddhn
Koi Security,clawhub,hightower6eu/solana-dgipr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-dgipr
Koi Security,clawhub,hightower6eu/solana-fckyq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-fckyq
Koi Security,clawhub,hightower6eu/solana-gamka,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-gamka
Koi Security,clawhub,hightower6eu/solana-gj8sl,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-gj8sl
Koi Security,clawhub,hightower6eu/solana-goq2i,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-goq2i
Koi Security,clawhub,hightower6eu/solana-ifxeq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-ifxeq
Koi Security,clawhub,hightower6eu/solana-imont,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-imont
Koi Security,clawhub,hightower6eu/solana-ixqvy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-ixqvy
Koi Security,clawhub,hightower6eu/solana-k7hyt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-k7hyt
Koi Security,clawhub,hightower6eu/solana-kbhhl,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-kbhhl
Koi Security,clawhub,hightower6eu/solana-kief4,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-kief4
Koi Security,clawhub,hightower6eu/solana-pjnom,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-pjnom
Koi Security,clawhub,hightower6eu/solana-qpkqu,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-qpkqu
Koi Security,clawhub,hightower6eu/solana-rpozu,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-rpozu
Koi Security,clawhub,hightower6eu/solana-t1nyq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-t1nyq
Koi Security,clawhub,hightower6eu/solana-tbcxe,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-tbcxe
Koi Security,clawhub,hightower6eu/solana-uxcvc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-uxcvc
Koi Security,clawhub,hightower6eu/solana-vwgfq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-vwgfq
Koi Security,clawhub,hightower6eu/solana-wi1cy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-wi1cy
Koi Security,clawhub,hightower6eu/solana-wlnn4,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-wlnn4
Koi Security,clawhub,hightower6eu/solana-wrq1l,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-wrq1l
Koi Security,clawhub,hightower6eu/solana-xx1q5,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-xx1q5
Koi Security,clawhub,hightower6eu/solana-ydqh7,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-ydqh7
Koi Security,clawhub,hightower6eu/solana-ytzgw,malicious,data/ground_truth/malicious/clawhub/hightower6eu_solana-ytzgw
Koi Security,clawhub,hightower6eu/update,malicious,data/ground_truth/malicious/clawhub/hightower6eu_update
Koi Security,clawhub,hightower6eu/updater,malicious,data/ground_truth/malicious/clawhub/hightower6eu_updater
Koi Security,clawhub,hightower6eu/wallet-tracker-0ghsk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-0ghsk
Koi Security,clawhub,hightower6eu/wallet-tracker-0waih,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-0waih
Koi Security,clawhub,hightower6eu/wallet-tracker-8orkd,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-8orkd
Koi Security,clawhub,hightower6eu/wallet-tracker-af1i6,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-af1i6
Koi Security,clawhub,hightower6eu/wallet-tracker-al7er,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-al7er
Koi Security,clawhub,hightower6eu/wallet-tracker-auqlh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-auqlh
Koi Security,clawhub,hightower6eu/wallet-tracker-bf3bs,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-bf3bs
Koi Security,clawhub,hightower6eu/wallet-tracker-bqahy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-bqahy
Koi Security,clawhub,hightower6eu/wallet-tracker-bs5ur,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-bs5ur
Koi Security,clawhub,hightower6eu/wallet-tracker-bxb0a,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-bxb0a
Koi Security,clawhub,hightower6eu/wallet-tracker-fntdr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-fntdr
Koi Security,clawhub,hightower6eu/wallet-tracker-gel8n,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-gel8n
Koi Security,clawhub,hightower6eu/wallet-tracker-hhjpv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-hhjpv
Koi Security,clawhub,hightower6eu/wallet-tracker-ijyto,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-ijyto
Koi Security,clawhub,hightower6eu/wallet-tracker-l7dst,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-l7dst
Koi Security,clawhub,hightower6eu/wallet-tracker-mgwpt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-mgwpt
Koi Security,clawhub,hightower6eu/wallet-tracker-oozrx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-oozrx
Koi Security,clawhub,hightower6eu/wallet-tracker-pbckx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-pbckx
Koi Security,clawhub,hightower6eu/wallet-tracker-qoa9k,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-qoa9k
Koi Security,clawhub,hightower6eu/wallet-tracker-rcoux,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-rcoux
Koi Security,clawhub,hightower6eu/wallet-tracker-s5hx9,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-s5hx9
Koi Security,clawhub,hightower6eu/wallet-tracker-udqiq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-udqiq
Koi Security,clawhub,hightower6eu/wallet-tracker-ue8hv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-ue8hv
Koi Security,clawhub,hightower6eu/wallet-tracker-x76ik,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-x76ik
Koi Security,clawhub,hightower6eu/wallet-tracker-zih4w,malicious,data/ground_truth/malicious/clawhub/hightower6eu_wallet-tracker-zih4w
Koi Security,clawhub,hightower6eu/x-trends-0heof,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-0heof
Koi Security,clawhub,hightower6eu/x-trends-9y6gc,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-9y6gc
Koi Security,clawhub,hightower6eu/x-trends-axy84,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-axy84
Koi Security,clawhub,hightower6eu/x-trends-bjcps,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-bjcps
Koi Security,clawhub,hightower6eu/x-trends-cpif3,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-cpif3
Koi Security,clawhub,hightower6eu/x-trends-dijrb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-dijrb
Koi Security,clawhub,hightower6eu/x-trends-el5qn,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-el5qn
Koi Security,clawhub,hightower6eu/x-trends-hloqe,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-hloqe
Koi Security,clawhub,hightower6eu/x-trends-kujtp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-kujtp
Koi Security,clawhub,hightower6eu/x-trends-ky4xt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-ky4xt
Koi Security,clawhub,hightower6eu/x-trends-kzcxt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-kzcxt
Koi Security,clawhub,hightower6eu/x-trends-mtzmi,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-mtzmi
Koi Security,clawhub,hightower6eu/x-trends-ngw4s,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-ngw4s
Koi Security,clawhub,hightower6eu/x-trends-nvdfx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-nvdfx
Koi Security,clawhub,hightower6eu/x-trends-orwhp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-orwhp
Koi Security,clawhub,hightower6eu/x-trends-ovdpf,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-ovdpf
Koi Security,clawhub,hightower6eu/x-trends-p7ivk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-p7ivk
Koi Security,clawhub,hightower6eu/x-trends-qfpkj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-qfpkj
Koi Security,clawhub,hightower6eu/x-trends-qhz9c,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-qhz9c
Koi Security,clawhub,hightower6eu/x-trends-qpaoo,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-qpaoo
Koi Security,clawhub,hightower6eu/x-trends-qylxo,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-qylxo
Koi Security,clawhub,hightower6eu/x-trends-rjmtk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-rjmtk
Koi Security,clawhub,hightower6eu/x-trends-rwskq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-rwskq
Koi Security,clawhub,hightower6eu/x-trends-wbc5p,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-wbc5p
Koi Security,clawhub,hightower6eu/x-trends-ypqjp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_x-trends-ypqjp
Koi Security,clawhub,hightower6eu/yahoo-finance-1h2ji,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-1h2ji
Koi Security,clawhub,hightower6eu/yahoo-finance-2s8cv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-2s8cv
Koi Security,clawhub,hightower6eu/yahoo-finance-55ykj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-55ykj
Koi Security,clawhub,hightower6eu/yahoo-finance-5fhu3,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-5fhu3
Koi Security,clawhub,hightower6eu/yahoo-finance-6icpt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-6icpt
Koi Security,clawhub,hightower6eu/yahoo-finance-7txap,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-7txap
Koi Security,clawhub,hightower6eu/yahoo-finance-bzrvt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-bzrvt
Koi Security,clawhub,hightower6eu/yahoo-finance-cv8ev,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-cv8ev
Koi Security,clawhub,hightower6eu/yahoo-finance-eqosk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-eqosk
Koi Security,clawhub,hightower6eu/yahoo-finance-ijybk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-ijybk
Koi Security,clawhub,hightower6eu/yahoo-finance-jdlqs,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-jdlqs
Koi Security,clawhub,hightower6eu/yahoo-finance-jzgua,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-jzgua
Koi Security,clawhub,hightower6eu/yahoo-finance-kmhxs,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-kmhxs
Koi Security,clawhub,hightower6eu/yahoo-finance-m16op,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-m16op
Koi Security,clawhub,hightower6eu/yahoo-finance-mb9wu,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-mb9wu
Koi Security,clawhub,hightower6eu/yahoo-finance-mz1nt,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-mz1nt
Koi Security,clawhub,hightower6eu/yahoo-finance-om4g4,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-om4g4
Koi Security,clawhub,hightower6eu/yahoo-finance-saosh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-saosh
Koi Security,clawhub,hightower6eu/yahoo-finance-tqxkb,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-tqxkb
Koi Security,clawhub,hightower6eu/yahoo-finance-uelhr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-uelhr
Koi Security,clawhub,hightower6eu/yahoo-finance-w3wo2,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-w3wo2
Koi Security,clawhub,hightower6eu/yahoo-finance-wcr6j,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-wcr6j
Koi Security,clawhub,hightower6eu/yahoo-finance-xsnez,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-xsnez
Koi Security,clawhub,hightower6eu/yahoo-finance-y7mbx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-y7mbx
Koi Security,clawhub,hightower6eu/yahoo-finance-ztbyq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_yahoo-finance-ztbyq
Koi Security,clawhub,hightower6eu/youtube-summarize-11y0i,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-11y0i
Koi Security,clawhub,hightower6eu/youtube-summarize-35o20,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-35o20
Koi Security,clawhub,hightower6eu/youtube-summarize-3hazy,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-3hazy
Koi Security,clawhub,hightower6eu/youtube-summarize-3luwa,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-3luwa
Koi Security,clawhub,hightower6eu/youtube-summarize-5oixh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-5oixh
Koi Security,clawhub,hightower6eu/youtube-summarize-7vnwu,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-7vnwu
Koi Security,clawhub,hightower6eu/youtube-summarize-8edua,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-8edua
Koi Security,clawhub,hightower6eu/youtube-summarize-beqh9,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-beqh9
Koi Security,clawhub,hightower6eu/youtube-summarize-ebw5x,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-ebw5x
Koi Security,clawhub,hightower6eu/youtube-summarize-gctcr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-gctcr
Koi Security,clawhub,hightower6eu/youtube-summarize-genms,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-genms
Koi Security,clawhub,hightower6eu/youtube-summarize-hr5oh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-hr5oh
Koi Security,clawhub,hightower6eu/youtube-summarize-iagv2,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-iagv2
Koi Security,clawhub,hightower6eu/youtube-summarize-ib7el,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-ib7el
Koi Security,clawhub,hightower6eu/youtube-summarize-ietsw,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-ietsw
Koi Security,clawhub,hightower6eu/youtube-summarize-k67rk,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-k67rk
Koi Security,clawhub,hightower6eu/youtube-summarize-kodxd,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-kodxd
Koi Security,clawhub,hightower6eu/youtube-summarize-l4hjv,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-l4hjv
Koi Security,clawhub,hightower6eu/youtube-summarize-l8nmj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-l8nmj
Koi Security,clawhub,hightower6eu/youtube-summarize-lh9rq,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-lh9rq
Koi Security,clawhub,hightower6eu/youtube-summarize-mnoqm,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-mnoqm
Koi Security,clawhub,hightower6eu/youtube-summarize-mxmlp,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-mxmlp
Koi Security,clawhub,hightower6eu/youtube-summarize-noyux,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-noyux
Koi Security,clawhub,hightower6eu/youtube-summarize-ohxkm,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-ohxkm
Koi Security,clawhub,hightower6eu/youtube-summarize-ppfxa,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-ppfxa
Koi Security,clawhub,hightower6eu/youtube-summarize-r5ajr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-r5ajr
Koi Security,clawhub,hightower6eu/youtube-summarize-tvtrh,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-tvtrh
Koi Security,clawhub,hightower6eu/youtube-summarize-umait,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-umait
Koi Security,clawhub,hightower6eu/youtube-summarize-z7kli,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-z7kli
Koi Security,clawhub,hightower6eu/youtube-summarize-zserr,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-zserr
Koi Security,clawhub,hightower6eu/youtube-summarize-zwl3z,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-summarize-zwl3z
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-2dp6g,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-2dp6g
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-2vx4b,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-2vx4b
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-bg45o,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-bg45o
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-h67cl,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-h67cl
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-jes1t,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-jes1t
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-jwnwx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-jwnwx
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-ktwoe,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-ktwoe
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-mgaww,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-mgaww
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-qvizx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-qvizx
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-rzncj,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-rzncj
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-sq374,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-sq374
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-tzilx,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-tzilx
Koi Security,clawhub,hightower6eu/youtube-thumbnail-grabber-w7har,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-thumbnail-grabber-w7har
Koi Security,clawhub,hightower6eu/youtube-video-downloader-5qfuw,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-5qfuw
Koi Security,clawhub,hightower6eu/youtube-video-downloader-9br7p,malicious,data/ground_truth/malicious/clawhub/hightower6eu_youtube-video-downloader-9br7p
